"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00451516","............. Rural","10.49","Percent","Normal","","420","Rural Trimmed Core Inflation, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00591516",". Trimmed-MoM-Urban",".29","Percent","Normal","","430","Urban Trimmed Core Inflation, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00601516","............. Rural",".09","Percent","Normal","","440","Rural Trimmed Core Inflation, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00081516",". WPI-YoY-General","9.19","Percent","Normal","","450","WPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00091516","............. Food","13.16","Percent","Normal","","460","WPI Food, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00101516","............. Non-Food","7.06","Percent","Normal","","470","WPI Non-Food, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00231516",". WPI-12MMA-General","13.68","Percent","Normal","","480","WPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00241516","............. Food","13.47","Percent","Normal","","490","WPI Food, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00251516","............. Non-Food","13.8","Percent","Normal","","500","WPI Non-Food, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00381516",". WPI-PA-General","12.99","Percent","Normal","","510","WPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00391516","............. Food","14.26","Percent","Normal","","520","WPI Food, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00401516","............. Non-Food","12.31","Percent","Normal","","530","WPI Non-Food, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00531516",". WPI-MoM-General","-.88","Percent","Normal","","540","WPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00541516","............. Food",".67","Percent","Normal","","550","WPI Food, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00551516","............. Non-Food","-1.73","Percent","Normal","","560","WPI Non-Food, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00111516",". SPI - Combined-YoY","12.18","Percent","Normal","","570","SPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00261516","............. 12MMA","14.91","Percent","Normal","","580","SPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00411516","............. PA","16.23","Percent","Normal","","590","SPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Mar-2020","TS_GP_PT_CPI_M.P00561516","............. MoM","-1.13","Percent","Normal","","600","SPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00011516",". CPI-YoY-National","12.4","Percent","Normal","","10","National CPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00021516","............. Urban","11.21","Percent","Normal","","20","Urban CPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00041516","................... Food","15.17","Percent","Normal","","30","Urban Food CPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00061516","................... Non-Food","9.06","Percent","Normal","","40","Urban Non-Food CPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00031516","............. Rural","14.22","Percent","Normal","","50","Rural CPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00051516","................... Food","19.73","Percent","Normal","","60","Rural Food CPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00071516","................... Non-Food","9.79","Percent","Normal","","70","Rural Non-Food CPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00161516",". CPI-12MMA-National","10.61","Percent","Normal","","80","National CPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00171516","............. Urban","10.39","Percent","Normal","","90","Urban CPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00191516","................... Food","12.54","Percent","Normal","","100","Urban Food CPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00211516","................... Non-Food","9.21","Percent","Normal","","110","Urban Non-Food CPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00181516","............. Rural","10.95","Percent","Normal","","120","Rural CPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00201516","................... Food","14.34","Percent","Normal","","130","Rural Food CPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00221516","................... Non-Food","8.23","Percent","Normal","","140","Rural Non-Food CPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00311516",". CPI-PA-National","11.7","Percent","Normal","","150","National CPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00321516","............. Urban","11.31","Percent","Normal","","160","Urban CPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00341516","................... Food","14.57","Percent","Normal","","170","Urban Food CPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00361516","................... Non-Food","9.55","Percent","Normal","","180","Urban Non-Food CPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00331516","............. Rural","12.3","Percent","Normal","","190","Rural CPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00351516","................... Food","16.75","Percent","Normal","","200","Rural Food CPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00371516","................... Non-Food","8.74","Percent","Normal","","210","Rural Non-Food CPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00461516",". CPI-MoM-National","-1.04","Percent","Normal","","220","National CPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00471516","............. Urban","-1.09","Percent","Normal","","230","Urban CPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00491516","................... Food","-1.43","Percent","Normal","","240","Urban Food CPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00511516","................... Non-Food","-.9","Percent","Normal","","250","Urban Non-Food CPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00481516","............. Rural","-.97","Percent","Normal","","260","Rural CPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00501516","................... Food","-1.59","Percent","Normal","","270","Rural Food CPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00521516","................... Non-Food","-.42","Percent","Normal","","280","Rural Non-Food CPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00121516",". NFNE-YoY-Urban","7.96","Percent","Normal","","290","Urban NFNE Core Inflation, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00131516","............. Rural","9.37","Percent","Normal","","300","Rural NFNE Core Inflation, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00271516",". NFNE-12MMA-Urban","7.7","Percent","Normal","","310","Urban NFNE Core Inflation, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00281516","............. Rural","7.99","Percent","Normal","","320","Rural NFNE Core Inflation, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00421516",". NFNE-PA-Urban","7.96","Percent","Normal","","330","Urban NFNE Core Inflation, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00431516","............. Rural","8.62","Percent","Normal","","340","Rural NFNE Core Inflation, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00571516",". NFNE-MoM-Urban",".18","Percent","Normal","","350","Urban NFNE Core Inflation, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00581516","............. Rural",".53","Percent","Normal","","360","Rural NFNE Core Inflation, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00141516",". Trimmed-YoY-Urban","9.7","Percent","Normal","","370","Urban Trimmed Core Inflation, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00151516","............. Rural","12.84","Percent","Normal","","380","Rural Trimmed Core Inflation, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00291516",". Trimmed-12MMA-Urban","8.52","Percent","Normal","","390","Urban Trimmed Core Inflation, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00301516","............. Rural","9.24","Percent","Normal","","400","Rural Trimmed Core Inflation, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00441516",". Trimmed-PA-Urban","9.16","Percent","Normal","","410","Urban Trimmed Core Inflation, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00451516","............. Rural","10.31","Percent","Normal","","420","Rural Trimmed Core Inflation, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00591516",". Trimmed-MoM-Urban",".12","Percent","Normal","","430","Urban Trimmed Core Inflation, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00601516","............. Rural",".57","Percent","Normal","","440","Rural Trimmed Core Inflation, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00081516",". WPI-YoY-General","12.61","Percent","Normal","","450","WPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00091516","............. Food","15.16","Percent","Normal","","460","WPI Food, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00101516","............. Non-Food","11.26","Percent","Normal","","470","WPI Non-Food, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00231516",". WPI-12MMA-General","14.3","Percent","Normal","","480","WPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00241516","............. Food","13.12","Percent","Normal","","490","WPI Food, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00251516","............. Non-Food","14.96","Percent","Normal","","500","WPI Non-Food, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00381516",". WPI-PA-General","13.48","Percent","Normal","","510","WPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00391516","............. Food","14.41","Percent","Normal","","520","WPI Food, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00401516","............. Non-Food","12.99","Percent","Normal","","530","WPI Non-Food, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00531516",". WPI-MoM-General","-.8","Percent","Normal","","540","WPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00541516","............. Food","-1.23","Percent","Normal","","550","WPI Food, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00551516","............. Non-Food","-.57","Percent","Normal","","560","WPI Non-Food, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00111516",". SPI - Combined-YoY","16.1","Percent","Normal","","570","SPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00261516","............. 12MMA","14.91","Percent","Normal","","580","SPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00411516","............. PA","16.76","Percent","Normal","","590","SPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","29-Feb-2020","TS_GP_PT_CPI_M.P00561516","............. MoM","-.88","Percent","Normal","","600","SPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00011516",". CPI-YoY-National","14.56","Percent","Normal","","10","National CPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00021516","............. Urban","13.41","Percent","Normal","","20","Urban CPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00041516","................... Food","19.48","Percent","Normal","","30","Urban Food CPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00061516","................... Non-Food","10.19","Percent","Normal","","40","Urban Non-Food CPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00031516","............. Rural","16.34","Percent","Normal","","50","Rural CPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00051516","................... Food","23.77","Percent","Normal","","60","Rural Food CPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00071516","................... Non-Food","10.47","Percent","Normal","","70","Rural Non-Food CPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00161516",". CPI-12MMA-National","10.14","Percent","Normal","","80","National CPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00171516","............. Urban","10.06","Percent","Normal","","90","Urban CPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00191516","................... Food","11.78","Percent","Normal","","100","Urban Food CPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00211516","................... Non-Food","9.13","Percent","Normal","","110","Urban Non-Food CPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00181516","............. Rural","10.27","Percent","Normal","","120","Rural CPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00201516","................... Food","13.13","Percent","Normal","","130","Rural Food CPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00221516","................... Non-Food","7.97","Percent","Normal","","140","Rural Non-Food CPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00311516",". CPI-PA-National","11.6","Percent","Normal","","150","National CPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00321516","............. Urban","11.33","Percent","Normal","","160","Urban CPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00341516","................... Food","14.48","Percent","Normal","","170","Urban Food CPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00361516","................... Non-Food","9.62","Percent","Normal","","180","Urban Non-Food CPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00331516","............. Rural","12.03","Percent","Normal","","190","Rural CPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00351516","................... Food","16.32","Percent","Normal","","200","Rural Food CPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00371516","................... Non-Food","8.58","Percent","Normal","","210","Rural Non-Food CPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00461516",". CPI-MoM-National","1.98","Percent","Normal","","220","National CPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00471516","............. Urban","1.68","Percent","Normal","","230","Urban CPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00491516","................... Food","2.66","Percent","Normal","","240","Urban Food CPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00511516","................... Non-Food","1.12","Percent","Normal","","250","Urban Non-Food CPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00481516","............. Rural","2.41","Percent","Normal","","260","Rural CPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00501516","................... Food","3.42","Percent","Normal","","270","Rural Food CPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00521516","................... Non-Food","1.53","Percent","Normal","","280","Rural Non-Food CPI, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00121516",". NFNE-YoY-Urban","7.94","Percent","Normal","","290","Urban NFNE Core Inflation, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00131516","............. Rural","9.02","Percent","Normal","","300","Rural NFNE Core Inflation, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00271516",". NFNE-12MMA-Urban","7.62","Percent","Normal","","310","Urban NFNE Core Inflation, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00281516","............. Rural","7.74","Percent","Normal","","320","Rural NFNE Core Inflation, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00421516",". NFNE-PA-Urban","7.96","Percent","Normal","","330","Urban NFNE Core Inflation, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00431516","............. Rural","8.51","Percent","Normal","","340","Rural NFNE Core Inflation, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00571516",". NFNE-MoM-Urban","1.11","Percent","Normal","","350","Urban NFNE Core Inflation, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00581516","............. Rural","1.03","Percent","Normal","","360","Rural NFNE Core Inflation, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00141516",". Trimmed-YoY-Urban","10.3","Percent","Normal","","370","Urban Trimmed Core Inflation, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00151516","............. Rural","12.66","Percent","Normal","","380","Rural Trimmed Core Inflation, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00291516",". Trimmed-12MMA-Urban","8.33","Percent","Normal","","390","Urban Trimmed Core Inflation, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00301516","............. Rural","8.72","Percent","Normal","","400","Rural Trimmed Core Inflation, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00441516",". Trimmed-PA-Urban","9.15","Percent","Normal","","410","Urban Trimmed Core Inflation, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00451516","............. Rural","9.98","Percent","Normal","","420","Rural Trimmed Core Inflation, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00591516",". Trimmed-MoM-Urban","1.16","Percent","Normal","","430","Urban Trimmed Core Inflation, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00601516","............. Rural","1.9","Percent","Normal","","440","Rural Trimmed Core Inflation, an Inflation Measure (Month-on-Month basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00081516",". WPI-YoY-General","15.36","Percent","Normal","","450","WPI, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00091516","............. Food","17.75","Percent","Normal","","460","WPI Food, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00101516","............. Non-Food","14.08","Percent","Normal","","470","WPI Non-Food, an Inflation Measure (Year-on-Year basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00231516",". WPI-12MMA-General","14.42","Percent","Normal","","480","WPI, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00241516","............. Food","12.36","Percent","Normal","","490","WPI Food, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00251516","............. Non-Food","15.57","Percent","Normal","","500","WPI Non-Food, an Inflation Measure (12-Months Moving average basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00381516",". WPI-PA-General","13.61","Percent","Normal","","510","WPI, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00391516","............. Food","14.3","Percent","Normal","","520","WPI Food, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00401516","............. Non-Food","13.25","Percent","Normal","","530","WPI Non-Food, an Inflation Measure (Period average Since July basis)"
"Inflation Snapshot (New Base: 2015-16)","31-Jan-2020","TS_GP_PT_CPI_M.P00531516",". WPI-MoM-General","1.83","Percent","Normal","","540","WPI, an Inflation Measure (Month-on-Month basis)"
